course_id,student_id,course_code,course_title,credit,semester,faculty,section,enrolled_status
CRS082704,2026035100000827,MKT301,Marketing Management,3.0,3,Mr. Chowdhury,C,Enrolled
CRS082705,2026035100000827,ACC211,Financial Accounting,3.0,3,Dr. Rahman,C,Enrolled
CRS082801,2026045200000828,ENG101,Composition and Rhetoric,3.0,4,Dr. Karim,D,Enrolled
CRS082802,2026045200000828,ENG205,Bangladeshi Literature,3.0,4,Dr. Rahman,D,Enrolled
CRS082803,2026045200000828,ENG221,Phonetics,3.0,4,Dr. Rahman,D,Enrolled
CRS082804,2026045200000828,ENG303,Postcolonial Studies,3.0,4,Dr. Rahman,D,Enrolled
CRS082805,2026045200000828,ENG315,ELT Methods,3.0,4,Dr. Karim,D,Enrolled
CRS082901,2026055300000829,LAW101,Legal System of Bangladesh,3.0,5,Dr. Rahman,A,Enrolled
CRS082902,2026055300000829,LAW203,Constitutional Law,3.0,5,Dr. Karim,A,Enrolled
CRS082903,2026055300000829,LAW221,Criminal Law,3.0,5,Dr. Rahman,A,Enrolled
CRS082904,2026055300000829,LAW303,Contract Law,3.0,5,Ms. Akter,A,Enrolled
CRS082905,2026055300000829,LAW315,Land Laws,3.0,5,Mr. Chowdhury,A,Enrolled
CRS083001,2026065400000830,PHR101,Pharmaceutical Chemistry,3.0,6,Dr. Rahman,B,Enrolled
CRS083002,2026065400000830,PHR203,Pharmacognosy,3.0,6,Dr. Rahman,B,Enrolled
CRS083003,2026065400000830,PHR221,Human Physiology,3.0,6,Ms. Akter,B,Enrolled
CRS083004,2026065400000830,PHR303,Clinical Pharmacy,3.0,6,Dr. Rahman,B,Enrolled
CRS083005,2026065400000830,PHR315,Dosage Form Design,3.0,6,Mr. Chowdhury,B,Enrolled
CRS083101,2026075500000831,CE101,Engineering Drawing,3.0,7,Prof. Sultana,C,Enrolled
CRS083102,2026075500000831,CE203,Structural Mechanics,3.0,7,Ms. Akter,C,Enrolled
CRS083103,2026075500000831,CE221,Surveying,3.0,7,Dr. Rahman,C,Enrolled
CRS083104,2026075500000831,CE303,Transportation Engineering,3.0,7,Ms. Akter,C,Enrolled
CRS083105,2026075500000831,CE315,Environmental Engineering,3.0,7,Mr. Chowdhury,C,Enrolled
CRS083201,2026085600000832,ECO101,Microeconomics,3.0,8,Ms. Akter,D,Enrolled
CRS083202,2026085600000832,ECO203,Macroeconomics,3.0,8,Prof. Sultana,D,Enrolled
CRS083203,2026085600000832,ECO221,Bangladesh Economy,3.0,8,Ms. Akter,D,Enrolled
CRS083204,2026085600000832,ECO303,Development Economics,3.0,8,Dr. Rahman,D,Enrolled
CRS083205,2026085600000832,ECO315,Econometrics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS083301,2026014900000833,CSE101,Structured Programming,3.0,1,Ms. Akter,A,Enrolled
CRS083302,2026014900000833,CSE203,Data Structures,3.0,1,Dr. Rahman,A,Enrolled
CRS083303,2026014900000833,CSE211,Database Systems,3.0,1,Mr. Chowdhury,A,Enrolled
CRS083304,2026014900000833,CSE305,Operating Systems,3.0,1,Dr. Rahman,A,Enrolled
CRS083305,2026014900000833,CSE321,Artificial Intelligence,3.0,1,Prof. Sultana,A,Enrolled
CRS083401,2026025000000834,EEE101,Electrical Circuits,3.0,2,Mr. Chowdhury,B,Enrolled
CRS083402,2026025000000834,EEE203,Digital Electronics,3.0,2,Ms. Akter,B,Enrolled
CRS083403,2026025000000834,EEE221,Signals and Systems,3.0,2,Prof. Sultana,B,Enrolled
CRS083404,2026025000000834,EEE303,Power Systems,3.0,2,Dr. Rahman,B,Enrolled
CRS083405,2026025000000834,EEE315,Control Systems,3.0,2,Dr. Karim,B,Enrolled
CRS083501,2026035100000835,BUS101,Principles of Management,3.0,3,Ms. Akter,C,Enrolled
CRS083502,2026035100000835,BUS203,Business Communication,3.0,3,Dr. Rahman,C,Enrolled
CRS083503,2026035100000835,FIN221,Corporate Finance,3.0,3,Mr. Chowdhury,C,Enrolled
CRS083504,2026035100000835,MKT301,Marketing Management,3.0,3,Dr. Karim,C,Enrolled
CRS083505,2026035100000835,ACC211,Financial Accounting,3.0,3,Dr. Rahman,C,Enrolled
CRS083601,2026045200000836,ENG101,Composition and Rhetoric,3.0,4,Prof. Sultana,D,Enrolled
CRS083602,2026045200000836,ENG205,Bangladeshi Literature,3.0,4,Dr. Rahman,D,Enrolled
CRS083603,2026045200000836,ENG221,Phonetics,3.0,4,Ms. Akter,D,Enrolled
CRS083604,2026045200000836,ENG303,Postcolonial Studies,3.0,4,Dr. Rahman,D,Enrolled
CRS083605,2026045200000836,ENG315,ELT Methods,3.0,4,Dr. Karim,D,Enrolled
CRS083701,2026055300000837,LAW101,Legal System of Bangladesh,3.0,5,Mr. Chowdhury,A,Enrolled
CRS083702,2026055300000837,LAW203,Constitutional Law,3.0,5,Mr. Chowdhury,A,Enrolled
CRS083703,2026055300000837,LAW221,Criminal Law,3.0,5,Dr. Karim,A,Enrolled
CRS083704,2026055300000837,LAW303,Contract Law,3.0,5,Ms. Akter,A,Enrolled
CRS083705,2026055300000837,LAW315,Land Laws,3.0,5,Dr. Rahman,A,Enrolled
CRS083801,2026065400000838,PHR101,Pharmaceutical Chemistry,3.0,6,Mr. Chowdhury,B,Enrolled
CRS083802,2026065400000838,PHR203,Pharmacognosy,3.0,6,Dr. Karim,B,Enrolled
CRS083803,2026065400000838,PHR221,Human Physiology,3.0,6,Dr. Karim,B,Enrolled
CRS083804,2026065400000838,PHR303,Clinical Pharmacy,3.0,6,Prof. Sultana,B,Enrolled
CRS083805,2026065400000838,PHR315,Dosage Form Design,3.0,6,Dr. Karim,B,Enrolled
CRS083901,2026075500000839,CE101,Engineering Drawing,3.0,7,Prof. Sultana,C,Enrolled
CRS083902,2026075500000839,CE203,Structural Mechanics,3.0,7,Dr. Rahman,C,Enrolled
CRS083903,2026075500000839,CE221,Surveying,3.0,7,Dr. Rahman,C,Enrolled
CRS083904,2026075500000839,CE303,Transportation Engineering,3.0,7,Mr. Chowdhury,C,Enrolled
CRS083905,2026075500000839,CE315,Environmental Engineering,3.0,7,Dr. Rahman,C,Enrolled
CRS084001,2026085600000840,ECO101,Microeconomics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS084002,2026085600000840,ECO203,Macroeconomics,3.0,8,Prof. Sultana,D,Enrolled
CRS084003,2026085600000840,ECO221,Bangladesh Economy,3.0,8,Dr. Karim,D,Enrolled
CRS084004,2026085600000840,ECO303,Development Economics,3.0,8,Prof. Sultana,D,Enrolled
CRS084005,2026085600000840,ECO315,Econometrics,3.0,8,Dr. Rahman,D,Enrolled
CRS084101,2026014900000841,CSE101,Structured Programming,3.0,1,Prof. Sultana,A,Enrolled
CRS084102,2026014900000841,CSE203,Data Structures,3.0,1,Ms. Akter,A,Enrolled
CRS084103,2026014900000841,CSE211,Database Systems,3.0,1,Ms. Akter,A,Enrolled
CRS084104,2026014900000841,CSE305,Operating Systems,3.0,1,Dr. Karim,A,Enrolled
CRS084105,2026014900000841,CSE321,Artificial Intelligence,3.0,1,Ms. Akter,A,Enrolled
CRS084201,2026025000000842,EEE101,Electrical Circuits,3.0,2,Ms. Akter,B,Enrolled
CRS084202,2026025000000842,EEE203,Digital Electronics,3.0,2,Ms. Akter,B,Enrolled
CRS084203,2026025000000842,EEE221,Signals and Systems,3.0,2,Ms. Akter,B,Enrolled
CRS084204,2026025000000842,EEE303,Power Systems,3.0,2,Mr. Chowdhury,B,Enrolled
CRS084205,2026025000000842,EEE315,Control Systems,3.0,2,Dr. Karim,B,Enrolled
CRS084301,2026035100000843,BUS101,Principles of Management,3.0,3,Dr. Karim,C,Enrolled
CRS084302,2026035100000843,BUS203,Business Communication,3.0,3,Prof. Sultana,C,Enrolled
CRS084303,2026035100000843,FIN221,Corporate Finance,3.0,3,Dr. Rahman,C,Enrolled
CRS084304,2026035100000843,MKT301,Marketing Management,3.0,3,Dr. Karim,C,Enrolled
CRS084305,2026035100000843,ACC211,Financial Accounting,3.0,3,Prof. Sultana,C,Enrolled
CRS084401,2026045200000844,ENG101,Composition and Rhetoric,3.0,4,Dr. Rahman,D,Enrolled
CRS084402,2026045200000844,ENG205,Bangladeshi Literature,3.0,4,Dr. Karim,D,Enrolled
CRS084403,2026045200000844,ENG221,Phonetics,3.0,4,Dr. Karim,D,Enrolled
CRS084404,2026045200000844,ENG303,Postcolonial Studies,3.0,4,Ms. Akter,D,Enrolled
CRS084405,2026045200000844,ENG315,ELT Methods,3.0,4,Prof. Sultana,D,Enrolled
CRS084501,2026055300000845,LAW101,Legal System of Bangladesh,3.0,5,Ms. Akter,A,Enrolled
CRS084502,2026055300000845,LAW203,Constitutional Law,3.0,5,Dr. Rahman,A,Enrolled
CRS084503,2026055300000845,LAW221,Criminal Law,3.0,5,Dr. Rahman,A,Enrolled
CRS084504,2026055300000845,LAW303,Contract Law,3.0,5,Dr. Karim,A,Enrolled
CRS084505,2026055300000845,LAW315,Land Laws,3.0,5,Dr. Rahman,A,Enrolled
CRS084601,2026065400000846,PHR101,Pharmaceutical Chemistry,3.0,6,Dr. Karim,B,Enrolled
CRS084602,2026065400000846,PHR203,Pharmacognosy,3.0,6,Mr. Chowdhury,B,Enrolled
CRS084603,2026065400000846,PHR221,Human Physiology,3.0,6,Prof. Sultana,B,Enrolled
CRS084604,2026065400000846,PHR303,Clinical Pharmacy,3.0,6,Dr. Rahman,B,Enrolled
CRS084605,2026065400000846,PHR315,Dosage Form Design,3.0,6,Prof. Sultana,B,Enrolled
CRS084701,2026075500000847,CE101,Engineering Drawing,3.0,7,Dr. Rahman,C,Enrolled
CRS084702,2026075500000847,CE203,Structural Mechanics,3.0,7,Dr. Rahman,C,Enrolled
CRS084703,2026075500000847,CE221,Surveying,3.0,7,Mr. Chowdhury,C,Enrolled
CRS084704,2026075500000847,CE303,Transportation Engineering,3.0,7,Prof. Sultana,C,Enrolled
CRS084705,2026075500000847,CE315,Environmental Engineering,3.0,7,Dr. Rahman,C,Enrolled
CRS084801,2026085600000848,ECO101,Microeconomics,3.0,8,Dr. Karim,D,Enrolled
CRS084802,2026085600000848,ECO203,Macroeconomics,3.0,8,Dr. Rahman,D,Enrolled
CRS084803,2026085600000848,ECO221,Bangladesh Economy,3.0,8,Ms. Akter,D,Enrolled
CRS084804,2026085600000848,ECO303,Development Economics,3.0,8,Dr. Rahman,D,Enrolled
CRS084805,2026085600000848,ECO315,Econometrics,3.0,8,Dr. Karim,D,Enrolled
CRS084901,2026014900000849,CSE101,Structured Programming,3.0,1,Dr. Karim,A,Enrolled
CRS084902,2026014900000849,CSE203,Data Structures,3.0,1,Prof. Sultana,A,Enrolled
CRS084903,2026014900000849,CSE211,Database Systems,3.0,1,Mr. Chowdhury,A,Enrolled
CRS084904,2026014900000849,CSE305,Operating Systems,3.0,1,Ms. Akter,A,Enrolled
CRS084905,2026014900000849,CSE321,Artificial Intelligence,3.0,1,Dr. Karim,A,Enrolled
CRS085001,2026025000000850,EEE101,Electrical Circuits,3.0,2,Ms. Akter,B,Enrolled
CRS085002,2026025000000850,EEE203,Digital Electronics,3.0,2,Dr. Rahman,B,Enrolled
CRS085003,2026025000000850,EEE221,Signals and Systems,3.0,2,Ms. Akter,B,Enrolled
CRS085004,2026025000000850,EEE303,Power Systems,3.0,2,Prof. Sultana,B,Enrolled
CRS085005,2026025000000850,EEE315,Control Systems,3.0,2,Mr. Chowdhury,B,Enrolled
CRS085101,2026035100000851,BUS101,Principles of Management,3.0,3,Ms. Akter,C,Enrolled
CRS085102,2026035100000851,BUS203,Business Communication,3.0,3,Mr. Chowdhury,C,Enrolled
CRS085103,2026035100000851,FIN221,Corporate Finance,3.0,3,Mr. Chowdhury,C,Enrolled
CRS085104,2026035100000851,MKT301,Marketing Management,3.0,3,Prof. Sultana,C,Enrolled
CRS085105,2026035100000851,ACC211,Financial Accounting,3.0,3,Dr. Karim,C,Enrolled
CRS085201,2026045200000852,ENG101,Composition and Rhetoric,3.0,4,Prof. Sultana,D,Enrolled
CRS085202,2026045200000852,ENG205,Bangladeshi Literature,3.0,4,Prof. Sultana,D,Enrolled
CRS085203,2026045200000852,ENG221,Phonetics,3.0,4,Ms. Akter,D,Enrolled
CRS085204,2026045200000852,ENG303,Postcolonial Studies,3.0,4,Ms. Akter,D,Enrolled
CRS085205,2026045200000852,ENG315,ELT Methods,3.0,4,Prof. Sultana,D,Enrolled
CRS085301,2026055300000853,LAW101,Legal System of Bangladesh,3.0,5,Dr. Rahman,A,Enrolled
CRS085302,2026055300000853,LAW203,Constitutional Law,3.0,5,Dr. Karim,A,Enrolled
CRS085303,2026055300000853,LAW221,Criminal Law,3.0,5,Prof. Sultana,A,Enrolled
CRS085304,2026055300000853,LAW303,Contract Law,3.0,5,Ms. Akter,A,Enrolled
CRS085305,2026055300000853,LAW315,Land Laws,3.0,5,Prof. Sultana,A,Enrolled
CRS085401,2026065400000854,PHR101,Pharmaceutical Chemistry,3.0,6,Prof. Sultana,B,Enrolled
CRS085402,2026065400000854,PHR203,Pharmacognosy,3.0,6,Prof. Sultana,B,Enrolled
CRS085403,2026065400000854,PHR221,Human Physiology,3.0,6,Dr. Rahman,B,Enrolled
CRS085404,2026065400000854,PHR303,Clinical Pharmacy,3.0,6,Prof. Sultana,B,Enrolled
CRS085405,2026065400000854,PHR315,Dosage Form Design,3.0,6,Dr. Karim,B,Enrolled
CRS085501,2026075500000855,CE101,Engineering Drawing,3.0,7,Ms. Akter,C,Enrolled
CRS085502,2026075500000855,CE203,Structural Mechanics,3.0,7,Dr. Karim,C,Enrolled
CRS085503,2026075500000855,CE221,Surveying,3.0,7,Dr. Karim,C,Enrolled
CRS085504,2026075500000855,CE303,Transportation Engineering,3.0,7,Prof. Sultana,C,Enrolled
CRS085505,2026075500000855,CE315,Environmental Engineering,3.0,7,Dr. Karim,C,Enrolled
CRS085601,2026085600000856,ECO101,Microeconomics,3.0,8,Dr. Karim,D,Enrolled
CRS085602,2026085600000856,ECO203,Macroeconomics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS085603,2026085600000856,ECO221,Bangladesh Economy,3.0,8,Dr. Karim,D,Enrolled
CRS085604,2026085600000856,ECO303,Development Economics,3.0,8,Prof. Sultana,D,Enrolled
CRS085605,2026085600000856,ECO315,Econometrics,3.0,8,Dr. Karim,D,Enrolled
CRS085701,2026014900000857,CSE101,Structured Programming,3.0,1,Dr. Rahman,A,Enrolled
CRS085702,2026014900000857,CSE203,Data Structures,3.0,1,Dr. Rahman,A,Enrolled
CRS085703,2026014900000857,CSE211,Database Systems,3.0,1,Mr. Chowdhury,A,Enrolled
CRS085704,2026014900000857,CSE305,Operating Systems,3.0,1,Dr. Rahman,A,Enrolled
CRS085705,2026014900000857,CSE321,Artificial Intelligence,3.0,1,Ms. Akter,A,Enrolled
CRS085801,2026025000000858,EEE101,Electrical Circuits,3.0,2,Prof. Sultana,B,Enrolled
CRS085802,2026025000000858,EEE203,Digital Electronics,3.0,2,Ms. Akter,B,Enrolled
CRS085803,2026025000000858,EEE221,Signals and Systems,3.0,2,Dr. Rahman,B,Enrolled
CRS085804,2026025000000858,EEE303,Power Systems,3.0,2,Dr. Karim,B,Enrolled
CRS085805,2026025000000858,EEE315,Control Systems,3.0,2,Mr. Chowdhury,B,Enrolled
CRS085901,2026035100000859,BUS101,Principles of Management,3.0,3,Ms. Akter,C,Enrolled
CRS085902,2026035100000859,BUS203,Business Communication,3.0,3,Mr. Chowdhury,C,Enrolled
CRS085903,2026035100000859,FIN221,Corporate Finance,3.0,3,Dr. Karim,C,Enrolled
CRS085904,2026035100000859,MKT301,Marketing Management,3.0,3,Ms. Akter,C,Enrolled
CRS085905,2026035100000859,ACC211,Financial Accounting,3.0,3,Mr. Chowdhury,C,Enrolled
CRS086001,2026045200000860,ENG101,Composition and Rhetoric,3.0,4,Prof. Sultana,D,Enrolled
CRS086002,2026045200000860,ENG205,Bangladeshi Literature,3.0,4,Dr. Rahman,D,Enrolled
CRS086003,2026045200000860,ENG221,Phonetics,3.0,4,Dr. Karim,D,Enrolled
CRS086004,2026045200000860,ENG303,Postcolonial Studies,3.0,4,Ms. Akter,D,Enrolled
CRS086005,2026045200000860,ENG315,ELT Methods,3.0,4,Mr. Chowdhury,D,Enrolled
CRS086101,2026055300000861,LAW101,Legal System of Bangladesh,3.0,5,Dr. Karim,A,Enrolled
CRS086102,2026055300000861,LAW203,Constitutional Law,3.0,5,Dr. Rahman,A,Enrolled
CRS086103,2026055300000861,LAW221,Criminal Law,3.0,5,Mr. Chowdhury,A,Enrolled
CRS086104,2026055300000861,LAW303,Contract Law,3.0,5,Ms. Akter,A,Enrolled
CRS086105,2026055300000861,LAW315,Land Laws,3.0,5,Dr. Rahman,A,Enrolled
CRS086201,2026065400000862,PHR101,Pharmaceutical Chemistry,3.0,6,Mr. Chowdhury,B,Enrolled
CRS086202,2026065400000862,PHR203,Pharmacognosy,3.0,6,Mr. Chowdhury,B,Enrolled
CRS086203,2026065400000862,PHR221,Human Physiology,3.0,6,Dr. Karim,B,Enrolled
CRS086204,2026065400000862,PHR303,Clinical Pharmacy,3.0,6,Dr. Karim,B,Enrolled
CRS086205,2026065400000862,PHR315,Dosage Form Design,3.0,6,Mr. Chowdhury,B,Enrolled
CRS086301,2026075500000863,CE101,Engineering Drawing,3.0,7,Prof. Sultana,C,Enrolled
CRS086302,2026075500000863,CE203,Structural Mechanics,3.0,7,Dr. Rahman,C,Enrolled
CRS086303,2026075500000863,CE221,Surveying,3.0,7,Dr. Rahman,C,Enrolled
CRS086304,2026075500000863,CE303,Transportation Engineering,3.0,7,Prof. Sultana,C,Enrolled
CRS086305,2026075500000863,CE315,Environmental Engineering,3.0,7,Ms. Akter,C,Enrolled
CRS086401,2026085600000864,ECO101,Microeconomics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS086402,2026085600000864,ECO203,Macroeconomics,3.0,8,Dr. Karim,D,Enrolled
CRS086403,2026085600000864,ECO221,Bangladesh Economy,3.0,8,Mr. Chowdhury,D,Enrolled
CRS086404,2026085600000864,ECO303,Development Economics,3.0,8,Prof. Sultana,D,Enrolled
CRS086405,2026085600000864,ECO315,Econometrics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS086501,2026014900000865,CSE101,Structured Programming,3.0,1,Prof. Sultana,A,Enrolled
CRS086502,2026014900000865,CSE203,Data Structures,3.0,1,Dr. Karim,A,Enrolled
CRS086503,2026014900000865,CSE211,Database Systems,3.0,1,Mr. Chowdhury,A,Enrolled
CRS086504,2026014900000865,CSE305,Operating Systems,3.0,1,Mr. Chowdhury,A,Enrolled
CRS086505,2026014900000865,CSE321,Artificial Intelligence,3.0,1,Dr. Rahman,A,Enrolled
CRS086601,2026025000000866,EEE101,Electrical Circuits,3.0,2,Dr. Karim,B,Enrolled
CRS086602,2026025000000866,EEE203,Digital Electronics,3.0,2,Ms. Akter,B,Enrolled
CRS086603,2026025000000866,EEE221,Signals and Systems,3.0,2,Mr. Chowdhury,B,Enrolled
CRS086604,2026025000000866,EEE303,Power Systems,3.0,2,Dr. Karim,B,Enrolled
CRS086605,2026025000000866,EEE315,Control Systems,3.0,2,Mr. Chowdhury,B,Enrolled
CRS086701,2026035100000867,BUS101,Principles of Management,3.0,3,Ms. Akter,C,Enrolled
CRS086702,2026035100000867,BUS203,Business Communication,3.0,3,Dr. Karim,C,Enrolled
CRS086703,2026035100000867,FIN221,Corporate Finance,3.0,3,Dr. Karim,C,Enrolled
CRS086704,2026035100000867,MKT301,Marketing Management,3.0,3,Dr. Rahman,C,Enrolled
CRS086705,2026035100000867,ACC211,Financial Accounting,3.0,3,Ms. Akter,C,Enrolled
CRS086801,2026045200000868,ENG101,Composition and Rhetoric,3.0,4,Prof. Sultana,D,Enrolled
CRS086802,2026045200000868,ENG205,Bangladeshi Literature,3.0,4,Ms. Akter,D,Enrolled
CRS086803,2026045200000868,ENG221,Phonetics,3.0,4,Ms. Akter,D,Enrolled
CRS086804,2026045200000868,ENG303,Postcolonial Studies,3.0,4,Dr. Karim,D,Enrolled
CRS086805,2026045200000868,ENG315,ELT Methods,3.0,4,Dr. Rahman,D,Enrolled
CRS086901,2026055300000869,LAW101,Legal System of Bangladesh,3.0,5,Ms. Akter,A,Enrolled
CRS086902,2026055300000869,LAW203,Constitutional Law,3.0,5,Dr. Rahman,A,Enrolled
CRS086903,2026055300000869,LAW221,Criminal Law,3.0,5,Dr. Karim,A,Enrolled
CRS086904,2026055300000869,LAW303,Contract Law,3.0,5,Prof. Sultana,A,Enrolled
CRS086905,2026055300000869,LAW315,Land Laws,3.0,5,Dr. Rahman,A,Enrolled
CRS087001,2026065400000870,PHR101,Pharmaceutical Chemistry,3.0,6,Dr. Rahman,B,Enrolled
CRS087002,2026065400000870,PHR203,Pharmacognosy,3.0,6,Dr. Rahman,B,Enrolled
CRS087003,2026065400000870,PHR221,Human Physiology,3.0,6,Dr. Karim,B,Enrolled
CRS087004,2026065400000870,PHR303,Clinical Pharmacy,3.0,6,Prof. Sultana,B,Enrolled
CRS087005,2026065400000870,PHR315,Dosage Form Design,3.0,6,Prof. Sultana,B,Enrolled
CRS087101,2026075500000871,CE101,Engineering Drawing,3.0,7,Dr. Karim,C,Enrolled
CRS087102,2026075500000871,CE203,Structural Mechanics,3.0,7,Dr. Karim,C,Enrolled
CRS087103,2026075500000871,CE221,Surveying,3.0,7,Prof. Sultana,C,Enrolled
CRS087104,2026075500000871,CE303,Transportation Engineering,3.0,7,Ms. Akter,C,Enrolled
CRS087105,2026075500000871,CE315,Environmental Engineering,3.0,7,Dr. Karim,C,Enrolled
CRS087201,2026085600000872,ECO101,Microeconomics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS087202,2026085600000872,ECO203,Macroeconomics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS087203,2026085600000872,ECO221,Bangladesh Economy,3.0,8,Dr. Rahman,D,Enrolled
CRS087204,2026085600000872,ECO303,Development Economics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS087205,2026085600000872,ECO315,Econometrics,3.0,8,Dr. Karim,D,Enrolled
CRS087301,2026014900000873,CSE101,Structured Programming,3.0,1,Dr. Rahman,A,Enrolled
CRS087302,2026014900000873,CSE203,Data Structures,3.0,1,Dr. Karim,A,Enrolled
CRS087303,2026014900000873,CSE211,Database Systems,3.0,1,Prof. Sultana,A,Enrolled
CRS087304,2026014900000873,CSE305,Operating Systems,3.0,1,Dr. Karim,A,Enrolled
CRS087305,2026014900000873,CSE321,Artificial Intelligence,3.0,1,Dr. Karim,A,Enrolled
CRS087401,2026025000000874,EEE101,Electrical Circuits,3.0,2,Prof. Sultana,B,Enrolled
CRS087402,2026025000000874,EEE203,Digital Electronics,3.0,2,Prof. Sultana,B,Enrolled
CRS087403,2026025000000874,EEE221,Signals and Systems,3.0,2,Dr. Karim,B,Enrolled
CRS087404,2026025000000874,EEE303,Power Systems,3.0,2,Ms. Akter,B,Enrolled
CRS087405,2026025000000874,EEE315,Control Systems,3.0,2,Dr. Rahman,B,Enrolled
CRS087501,2026035100000875,BUS101,Principles of Management,3.0,3,Mr. Chowdhury,C,Enrolled
CRS087502,2026035100000875,BUS203,Business Communication,3.0,3,Mr. Chowdhury,C,Enrolled
CRS087503,2026035100000875,FIN221,Corporate Finance,3.0,3,Prof. Sultana,C,Enrolled
CRS087504,2026035100000875,MKT301,Marketing Management,3.0,3,Dr. Karim,C,Enrolled
CRS087505,2026035100000875,ACC211,Financial Accounting,3.0,3,Prof. Sultana,C,Enrolled
CRS087601,2026045200000876,ENG101,Composition and Rhetoric,3.0,4,Ms. Akter,D,Enrolled
CRS087602,2026045200000876,ENG205,Bangladeshi Literature,3.0,4,Prof. Sultana,D,Enrolled
CRS087603,2026045200000876,ENG221,Phonetics,3.0,4,Ms. Akter,D,Enrolled
CRS087604,2026045200000876,ENG303,Postcolonial Studies,3.0,4,Dr. Karim,D,Enrolled
CRS087605,2026045200000876,ENG315,ELT Methods,3.0,4,Ms. Akter,D,Enrolled
CRS087701,2026055300000877,LAW101,Legal System of Bangladesh,3.0,5,Prof. Sultana,A,Enrolled
CRS087702,2026055300000877,LAW203,Constitutional Law,3.0,5,Ms. Akter,A,Enrolled
CRS087703,2026055300000877,LAW221,Criminal Law,3.0,5,Prof. Sultana,A,Enrolled
CRS087704,2026055300000877,LAW303,Contract Law,3.0,5,Ms. Akter,A,Enrolled
CRS087705,2026055300000877,LAW315,Land Laws,3.0,5,Dr. Karim,A,Enrolled
CRS087801,2026065400000878,PHR101,Pharmaceutical Chemistry,3.0,6,Prof. Sultana,B,Enrolled
CRS087802,2026065400000878,PHR203,Pharmacognosy,3.0,6,Mr. Chowdhury,B,Enrolled
CRS087803,2026065400000878,PHR221,Human Physiology,3.0,6,Dr. Rahman,B,Enrolled
CRS087804,2026065400000878,PHR303,Clinical Pharmacy,3.0,6,Dr. Karim,B,Enrolled
CRS087805,2026065400000878,PHR315,Dosage Form Design,3.0,6,Dr. Karim,B,Enrolled
CRS087901,2026075500000879,CE101,Engineering Drawing,3.0,7,Dr. Rahman,C,Enrolled
CRS087902,2026075500000879,CE203,Structural Mechanics,3.0,7,Dr. Karim,C,Enrolled
CRS087903,2026075500000879,CE221,Surveying,3.0,7,Ms. Akter,C,Enrolled
CRS087904,2026075500000879,CE303,Transportation Engineering,3.0,7,Dr. Karim,C,Enrolled
CRS087905,2026075500000879,CE315,Environmental Engineering,3.0,7,Ms. Akter,C,Enrolled
CRS088001,2026085600000880,ECO101,Microeconomics,3.0,8,Prof. Sultana,D,Enrolled
CRS088002,2026085600000880,ECO203,Macroeconomics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS088003,2026085600000880,ECO221,Bangladesh Economy,3.0,8,Dr. Karim,D,Enrolled
CRS088004,2026085600000880,ECO303,Development Economics,3.0,8,Prof. Sultana,D,Enrolled
CRS088005,2026085600000880,ECO315,Econometrics,3.0,8,Dr. Rahman,D,Enrolled
CRS088101,2026014900000881,CSE101,Structured Programming,3.0,1,Mr. Chowdhury,A,Enrolled
CRS088102,2026014900000881,CSE203,Data Structures,3.0,1,Dr. Rahman,A,Enrolled
CRS088103,2026014900000881,CSE211,Database Systems,3.0,1,Mr. Chowdhury,A,Enrolled
CRS088104,2026014900000881,CSE305,Operating Systems,3.0,1,Mr. Chowdhury,A,Enrolled
CRS088105,2026014900000881,CSE321,Artificial Intelligence,3.0,1,Dr. Rahman,A,Enrolled
CRS088201,2026025000000882,EEE101,Electrical Circuits,3.0,2,Ms. Akter,B,Enrolled
CRS088202,2026025000000882,EEE203,Digital Electronics,3.0,2,Prof. Sultana,B,Enrolled
CRS088203,2026025000000882,EEE221,Signals and Systems,3.0,2,Prof. Sultana,B,Enrolled
CRS088204,2026025000000882,EEE303,Power Systems,3.0,2,Prof. Sultana,B,Enrolled
CRS088205,2026025000000882,EEE315,Control Systems,3.0,2,Dr. Rahman,B,Enrolled
CRS088301,2026035100000883,BUS101,Principles of Management,3.0,3,Ms. Akter,C,Enrolled
CRS088302,2026035100000883,BUS203,Business Communication,3.0,3,Mr. Chowdhury,C,Enrolled
CRS088303,2026035100000883,FIN221,Corporate Finance,3.0,3,Ms. Akter,C,Enrolled
CRS088304,2026035100000883,MKT301,Marketing Management,3.0,3,Dr. Karim,C,Enrolled
CRS088305,2026035100000883,ACC211,Financial Accounting,3.0,3,Prof. Sultana,C,Enrolled
CRS088401,2026045200000884,ENG101,Composition and Rhetoric,3.0,4,Mr. Chowdhury,D,Enrolled
CRS088402,2026045200000884,ENG205,Bangladeshi Literature,3.0,4,Dr. Karim,D,Enrolled
CRS088403,2026045200000884,ENG221,Phonetics,3.0,4,Ms. Akter,D,Enrolled
